species,run,brood_year,year,first_release_date,last_release_date,mon,release_stage,rearing_type,avg_weight,avg_length,cwt_1st_mark_count,cwt_2nd_mark_count,non_cwt_1st_mark_count,non_cwt_2nd_mark_count,total,release_location_name,hatchery_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,area,areaID,run2
1,1,1990,1992,19920416,19920416,4,S,H,30,,29144,,3120,,32264,DWORSHAK NAT. HATCH,DWORSHAK NAT. HATCH,ID,SNAK,CLEA,CR,3,1
1,2,1990,1991,19910513,19910524,5,F,H,2.27,,26720,,5545,,32265,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,2,1990,1991,19910513,19910524,5,F,H,2.27,,26722,,5545,,32267,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,2,1990,1991,19910513,19910524,5,F,H,2.27,,26736,,5545,,32281,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,3,2013,2014,20140521,20140604,6,S,H,4.5,,29175,,3033,73,32281,,H-Phillips River H,BC,JNST,JNSTG,S_SEA,5,3
1,1,1987,1988,19880909,19880909,9,S,H,44.95,,28797,2712,613,161,32283,WILLAMETTE R M FK-1,WILLAMETTE HATCHERY,OR,LOCR,WILL,CR,3,1
1,3,1989,1990,19900710,19900710,7,S,H,7.2,,29843,,2455,,32298,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,1979,1981,19810430,19810430,4,S,H,56.75,,30426,,1874,,32300,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,3,1985,1986,198606,19860618,6,S,H,5.5,,24860,,7330,111,32301,,H-Puntledge River H,BC,GST,GSVI,S_SEA,5,3
1,3,1989,1990,19900711,19900711,7,S,H,7.2,,29851,,2456,,32307,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,1995,1997,19970313,19970313,3,S,H,50.62,,30120,109,329,1749,32307,WILLAMETTE R & TRIBS,MCKENZIE HATCHERY,OR,LOCR,WILL,CR,3,1
1,2,1990,1991,19910513,19910524,5,F,H,2.27,,26783,,5545,,32328,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,2,1986,1987,19870903,19871103,10,F,H,9.5,,31829,,500,,32329,,H-Babine River H,BC,NASK,SKNA,WCVI_BC,6,2
1,8,1997,1998,19980601,19980601,6,S,H,6.5,,32219,,114,,32333,UMATILLA R,UMATILLA HATCHERY,OR,CECR,UMAT,CR,3,9
1,1,1990,1992,19920422,19920422,4,S,H,36.12,,30641,,1697,,32338,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,1998,1999,19991118,19991118,11,S,H,45.27,,30492,1468,380,,32340,WILLAMETTE R (PORTLA,WILLAMETTE HATCHERY,OR,LOCR,WILL,CR,3,1
1,3,1985,1986,19860428,19860428,4,G,H,7.03,,31120,,1229,,32349,STAN R KNIGHTS FERRY,MERCED R FISH FACIL,CA,SJOA,TUST,CenCA,1,3
1,2,2009,2010,20100602,20100604,6,F,H,3,,30774,,815,773,32362,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,1,1984,1985,19850718,19850718,7,P,H,1,,10048,,132,22190,32370,,LITTLE PORT WALTER,AK,SEAK,SENE,SEAK,7,1
1,3,1985,1986,19860428,19860428,4,G,H,7.03,,31148,,1230,,32378,STAN R KNIGHTS FERRY,MERCED R FISH FACIL,CA,SJOA,TUST,CenCA,1,3
1,3,1989,1990,19900731,19900731,7,S,H,8.2,,29825,,2555,,32380,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1989,1990,19900724,19900724,7,S,H,8.5,,29823,,2560,,32383,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1989,1990,19900801,19900801,8,S,H,8.6,,29831,,2555,,32386,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,8,1997,1998,19980601,19980601,6,S,H,6.24,,32322,,64,,32386,UMATILLA R,UMATILLA HATCHERY,OR,CECR,UMAT,CR,3,9
1,3,1998,1999,19990712,19990712,7,S,H,25.33,,25570,,346,6494,32410,YOUNGS R & BAY,CEDC YOUNGS BAY NET,OR,LOCR,YOCL,CR,3,3
1,3,1988,1989,19891020,19891023,10,S,H,39.48,,25931,128,256,6097,32412,,ELK R HATCHERY,OR,SOOR,CHET,NorCA_OR,2,3
1,3,1989,1990,19900802,19900802,8,S,H,10.1,,29862,,2558,,32420,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,1986,1987,19870928,19870928,9,P,H,39.82,,31975,,250,200,32425,DWORSHAK NAT. HATCH,DWORSHAK NAT. HATCH,ID,SNAK,CLEA,CR,3,1
1,3,1989,1990,19900726,19900726,7,S,H,8.6,,29865,,2564,,32429,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1989,1990,19900727,19900727,7,S,H,9.1,,29874,,2564,,32438,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,1988,1990,19900404,19900404,4,S,H,27,,22645,,8144,1652,32441,DWORSHAK NAT. HATCH,DWORSHAK NAT. HATCH,ID,SNAK,CLEA,CR,3,1
1,3,1989,1990,19900803,19900803,8,S,H,10.1,,29885,,2560,,32445,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,2,1989,1990,19900412,19900507,5,F,H,1.29,,27053,,5393,,32446,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,3,1989,1990,199006,19900608,6,S,H,3.1,,27509,,4941,,32450,,H-Marble River H,BC,WCVI,NWVI,WCVI_BC,6,3
1,1,1988,1989,19890503,19890503,5,S,H,7.9,,31809,,649,,32458,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,3,1989,1990,19900725,19900725,7,S,H,7.8,,29893,,2566,,32459,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,1989,1990,19900913,19900913,9,S,H,43.66,,26044,267,668,5521,32500,,BUTTE FALLS HATCHERY,OR,SOOR,COQU,NorCA_OR,2,1
1,1,1988,1990,19900412,19900412,4,S,H,21.9,,9246,,22311,951,32508,CLEAR CRK:CLWTR R,KOOSKIA NAT,ID,SNAK,CLEA,CR,3,1
1,3,1985,1986,19860429,19860429,4,V,H,8.03,,31310,,1203,,32513,STANISLAUS RIV MOUTH,MERCED R FISH FACIL,CA,SJOA,TUST,CenCA,1,3
1,3,2004,2005,20050519,20050615,6,S,H,5,,24568,,7844,123,32535,,H-Nanaimo River H,BC,GST,GSVI,S_SEA,5,3
1,3,1979,1980,198005,19800507,5,S,H,2.8,,32034,,513,,32547,,H-Cowichan River H,BC,GST,GSVI,S_SEA,5,3
1,3,1991,1992,19920624,19920624,6,S,H,6.48,,29691,,2862,,32553,COL R @ RM 141,LTL WHITE SALMON NFH,WA,LOCR,SAWA,CR,3,3
1,1,1987,1988,19881012,19881013,10,S,H,43.66,,32420,,166,,32586,WILLAMETTE R M FK-1,WILLAMETTE HATCHERY,OR,LOCR,WILL,CR,3,1
1,1,1987,1989,19890503,19890503,5,S,H,24.5,,32313,,293,,32606,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,3,1989,1990,19900630,19900630,6,S,H,6.2,,30275,,2331,,32606,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,2,1985,1986,198607,19860715,7,S,H,4.5,,25776,,6837,,32613,,H-Devereux Creek H,BC,JNST,JNSTG,S_SEA,5,2
1,1,1984,1986,19860328,19860328,3,S,H,26.2,,29092,,3559,,32651,YAKIMA R-LOW 37.0002,LEAVENWORTH HATCHERY,WA,UPCR,YAKI,CR,3,1
1,3,1991,1992,19920623,19920623,6,S,H,6.67,,29793,,2872,,32665,COL R @ RM 141,LTL WHITE SALMON NFH,WA,LOCR,SAWA,CR,3,3
1,3,1986,1987,19870812,19870812,8,S,H,39.82,,31811,,209,653,32673,,SALMON R HATCHERY,OR,NOOR,SIYA,NorCA_OR,2,3
1,2,1994,1995,199505,199505,5,S,H,5,,32676,,,,32676,,H-Stuart River,BC,FRTH,UPFR,S_SEA,5,2
1,3,2006,2007,20070528,20070528,5,V,H,7.69,,8165,,24512,,32677,MOK R NEW HOPE LANDING,MOK R FISH INS,CA,SJOA,MOKE,CenCA,1,3
1,1,2011,2012,20120604,20120604,6,G,H,4.88,,32388,,289,,32677,,SKOOKUM CR HATCHERY,WA,NOWA,NOOK,S_SEA,5,1
1,1,1993,1994,19941115,19941115,11,S,H,59.06,,32251,112,337,,32700,UMATILLA R,UMATILLA HATCHERY,OR,CECR,UMAT,CR,3,1
1,3,1985,1986,19860429,19860429,4,V,H,8.03,,31491,,1210,,32701,STANISLAUS RIV MOUTH,MERCED R FISH FACIL,CA,SJOA,TUST,CenCA,1,3
1,3,1994,1995,19950630,19950630,6,V,H,12.96,,32219,,491,,32710,CROCKETT,FEATHER R HATCHERY,CA,CECA,SFBA,CenCA,1,3
1,1,1978,1980,19800501,19800501,5,S,H,,,32017,,729,,32746,COL R @ RM 369.9,LEAVENWORTH HATCHERY,WA,UPCR,PRGC,CR,3,1
1,3,1985,1986,19860620,19860621,6,S,H,5.5,,24850,,7847,62,32759,,H-Puntledge River H,BC,GST,GSVI,S_SEA,5,3
1,3,1972,1973,197304,197304,4,S,H,,,3276,,29484,,32760,N BONNEVILLE BYPASS,LITTLE GOOSE DAM NFH,WA,LOCR,SAWA,CR,3,3
1,1,2001,2002,20020529,20020529,5,P,H,7.18,,32158,257,385,,32800,SHEEP CR (GRAND RONDE),IRRIGON HATCHERY,OR,SNAK,GRIA,CR,3,1
1,3,1995,1996,19960521,19960521,5,S,H,3.8,,24892,,7912,,32804,,H-Ioco Seapen,BC,GST,GSMN,S_SEA,5,3
1,1,1986,1987,19870914,19870914,9,S,H,34.39,,24492,6277,2046,,32815,WILLAMETTE R M FK-1,WILLAMETTE HATCHERY,OR,LOCR,WILL,CR,3,1
1,3,2010,2011,20110608,20110609,6,V,H,10.07,,6547,,16,26261,32824,SAN JOAQ SHRM ISL NET PEN,MOK R FISH INS,CA,SJOA,SJR,CenCA,1,3
1,3,1984,1985,19851016,19851016,10,Y,H,50.4,,15599,,10100,7141,32840,SAN JOAQUIN RIV ABOVE OLD,MERCED R FISH FACIL,CA,SJOA,SJR,CenCA,1,3
1,2,1994,1995,199505,199505,5,S,H,5,,32881,,,,32881,,H-Stuart River,BC,FRTH,UPFR,S_SEA,5,2
1,8,1991,1993,19930419,19930419,4,S,H,45.35,,31901,,493,494,32888,SNAKE R-LOWR 33.0002,LYONS FERRY HATCHERY,WA,SNAK,LOSN,CR,3,9
1,1,1990,1992,19920421,19920421,4,S,H,51.02,,25472,,87,7394,32953,MEACHAM CR (UMATILLA,BONNEVILLE HATCHERY,OR,CECR,UMAT,CR,3,1
1,1,2004,2006,20060525,20060525,5,S,H,37.27,,32542,125,249,37,32953,HOOD R W FK,ROUND BUTTE HATCHERY,OR,CECR,HOO,CR,3,1
1,1,1990,1992,19920421,19920421,4,S,H,51.02,,25493,,87,7402,32982,MEACHAM CR (UMATILLA,BONNEVILLE HATCHERY,OR,CECR,UMAT,CR,3,1
1,1,1984,1986,19860415,19860415,4,S,H,23,,24804,,7831,353,32988,WIND R       29.0023,CARSON NFH,WA,CECR,WIND,CR,3,1
1,1,1990,1992,19920421,19920421,4,S,H,51.02,,25503,,87,7404,32994,MEACHAM CR (UMATILLA,BONNEVILLE HATCHERY,OR,CECR,UMAT,CR,3,1
1,1,1986,1987,19870716,19870716,7,S,H,15.3,,15735,,16660,605,33000,,DEER MOUNTAIN,AK,SEAK,SESE,SEAK,7,1
1,1,1985,1986,19860512,19860513,5,S,H,7.9,,21046,,11845,116,33007,,"H-Clearwater River, Up, H",BC,FRTH,TOMF,S_SEA,5,1
1,2,1985,1986,198607,19860715,7,S,H,4.5,,26089,,6920,,33009,,H-Devereux Creek H,BC,JNST,JNSTG,S_SEA,5,2
1,8,1997,1998,19980528,19980601,6,S,H,6.58,,32661,254,102,,33017,UMATILLA R,UMATILLA HATCHERY,OR,CECR,UMAT,CR,3,9
1,2,2006,2007,20070629,20070629,6,G,H,14.18,,31531,,1493,,33024,,SOLDUC HATCHERY,WA,NWC,,WA,4,2
1,2,2004,2005,20050524,20050525,5,F,H,2.3,,27704,,5335,,33039,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,2,1985,1986,198605,19860526,5,S,H,7.5,,18255,,14314,490,33059,,"H-Clearwater River, Up, H",BC,FRTH,TOMF,S_SEA,5,2
1,3,1991,1992,19920625,19920625,6,S,H,8.25,,30168,,2908,,33076,COL R @ RM 141,LTL WHITE SALMON NFH,WA,LOCR,SAWA,CR,3,3
1,1,1987,1989,19890503,19890503,5,S,H,24.5,,32784,,298,,33082,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,1,1992,1994,19940228,19940228,2,S,H,31.67,,25142,165,5128,2647,33082,WILLAMETTE R M FK-2,WILLAMETTE HATCHERY,OR,LOCR,WILL,CR,3,1
1,1,2013,2015,20150330,20150402,4,S,H,84,,32705,,397,,33102,,WHITE RIVER HATCHERY,WA,MPS,PUYA,S_SEA,5,1
1,1,1989,1990,19900926,19910417,12,S,H,41.09,,23188,,8097,1837,33122,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,3,1989,1990,19900727,19900727,7,S,H,9.1,,29776,,3363,,33139,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,2,2013,2014,20140609,20140613,6,F,H,3,,32681,,464,,33145,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,2,2013,2014,20140609,20140613,6,F,H,3,,32883,,265,,33148,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,3,1986,1987,19870418,19870418,4,G,H,1.6,,31866,,1293,,33159,,MAKAH NFH ON TSOO-YESS R,WA,NWC,,WA,4,3
1,1,1998,2000,20000424,20000424,4,Y,H,,,16344,,16816,,33160,,H-Kincolith River H,BC,NASK,NASS,WCVI_BC,6,1
1,1,1987,1988,19880506,19890405,12,S,H,37.7,,23709,,7492,1962,33163,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,1978,1980,19800424,19800424,4,S,H,,,32441,,735,,33176,COL R @ RM 134,LEAVENWORTH HATCHERY,WA,LOCR,SAWA,CR,3,1
1,3,1989,1990,19900724,19900724,7,S,H,8.5,,29817,,3368,,33185,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,1984,1986,19860415,19860415,4,S,H,23.1,,23190,,8146,1854,33190,WIND R       29.0023,CARSON NFH,WA,CECR,WIND,CR,3,1
1,1,1978,1980,19800501,19800501,5,S,H,,,32464,,740,,33204,COL R @ RM 134,LEAVENWORTH HATCHERY,WA,LOCR,SAWA,CR,3,1
1,1,1996,1998,19980406,19980406,4,S,H,24.26,,31887,920,409,,33216,LOOKINGGLASS CR,LOOKINGGLASS HATCH,OR,SNAK,GRIA,CR,3,1
1,1,1999,2001,20010401,20010416,4,S,H,25.61,,31314,1924,,,33238,IMNAHA R,LOOKINGGLASS HATCH,OR,SNAK,GRIA,CR,3,1
1,1,1984,1985,19850910,19850919,9,F,H,44.81,,29735,,3250,270,33255,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,1
1,3,1989,1990,19900725,19900725,7,S,H,7.8,,29889,,3376,,33265,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,1989,1991,19910301,19910301,3,S,H,37.55,,27062,380,380,5454,33276,WILLAMETTE R & TRIBS,WILLAMETTE HATCHERY,OR,LOCR,WILL,CR,3,1
1,1,1987,1988,19880422,19880422,4,S,H,8.59,,32478,,799,,33277,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,3,1989,1990,19900726,19900726,7,S,H,8.6,,29905,,3378,,33283,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,1,1989,1990,199007,19900704,7,S,H,3.6,,24977,,8245,63,33285,,H-Birkenhead River H,BC,FRTH,LWFR,S_SEA,5,1
1,3,1998,1999,199905,199905,5,S,H,,,33308,,,,33308,,PORTAGE BAY HATCHERY,WA,MPS,LAKW,S_SEA,5,3
1,1,1983,1985,19850415,19850415,4,S,H,26.09,,23967,,7400,1943,33310,WIND R       29.0023,CARSON NFH,WA,CECR,WIND,CR,3,1
1,3,1988,1989,19890814,19890814,8,S,H,32.89,,28200,869,4029,237,33335,,SALMON R HATCHERY,OR,NOOR,SIYA,NorCA_OR,2,3
1,1,1978,1980,19800424,19800424,4,S,H,,,32649,,735,,33384,COL R @ RM 369.9,LEAVENWORTH HATCHERY,WA,UPCR,PRGC,CR,3,1
1,1,1978,1980,19800501,19800501,5,S,H,,,32641,,743,,33384,COL R @ RM 134,LEAVENWORTH HATCHERY,WA,LOCR,SAWA,CR,3,1
1,2,1981,1982,198208,198208,8,F,H,7.2,,30978,,2051,369,33398,,H-Kispiox River H,BC,NASK,SKNA,WCVI_BC,6,2
1,1,1989,1991,19910404,19910404,4,S,H,23,,32903,,165,332,33400,DWORSHAK NAT. HATCH,DWORSHAK NAT. HATCH,ID,SNAK,CLEA,CR,3,1
1,8,1997,1998,19980528,19980528,5,S,H,6.72,,33286,58,58,,33402,UMATILLA R,UMATILLA HATCHERY,OR,CECR,UMAT,CR,3,9
1,8,1996,1997,19970529,19970530,5,S,H,6.44,,31844,,1560,,33404,UMATILLA R,UMATILLA HATCHERY,OR,CECR,UMAT,CR,3,9
1,1,2013,2015,20150319,20150415,4,S,H,19.55,,33276,70,70,,33416,CATHERINE CR (GRANDE,LOOKINGGLASS HATCH,OR,SNAK,GRIA,CR,3,1
1,1,1996,1998,19980406,19980406,4,S,H,22.52,,32653,777,,,33430,LOOKINGGLASS CR,LOOKINGGLASS HATCH,OR,SNAK,GRIA,CR,3,1
1,1,1988,1990,19900404,19900404,4,S,H,24.9,,24582,,8143,708,33433,DWORSHAK NAT. HATCH,DWORSHAK NAT. HATCH,ID,SNAK,CLEA,CR,3,1
1,1,1989,1991,19910326,19910326,3,S,H,43.24,,25921,,249,7270,33440,MEACHAM CR (UMATILLA,BONNEVILLE HATCHERY,OR,CECR,UMAT,CR,3,1
1,1,1978,1980,19800427,19800427,4,S,H,,,32728,,740,,33468,COL R @ RM 134,LEAVENWORTH HATCHERY,WA,LOCR,SAWA,CR,3,1
1,3,1988,1989,19890901,19890901,9,S,H,27.98,,26140,129,258,6942,33469,,ELK R HATCHERY,OR,SOOR,CHET,NorCA_OR,2,3
1,1,1989,1991,19910326,19910326,3,S,H,43.24,,25947,,249,7277,33473,MEACHAM CR (UMATILLA,BONNEVILLE HATCHERY,OR,CECR,UMAT,CR,3,1
1,3,2012,2013,20130515,20130517,5,S,H,6,,24426,,8412,652,33490,,H-Cowichan River H,BC,GST,GSVI,S_SEA,5,3
1,1,1987,1988,19880422,19880422,4,S,H,8.59,,32822,,670,,33492,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,1,1987,1988,19880422,19880422,4,S,H,8.59,,32695,,804,,33499,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,3,1988,1989,19890814,19890814,8,S,H,32.89,,27015,2139,4040,317,33511,,SALMON R HATCHERY,OR,NOOR,SIYA,NorCA_OR,2,3
1,2,1986,1987,198704,19870424,4,S,H,3.9,,26495,,7034,,33529,,H-Quesnel River H,BC,FRTH,UPFR,S_SEA,5,2
1,1,1978,1980,19800424,19800424,4,S,H,,,32795,,738,,33533,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,1,1985,1986,19860512,19860513,5,S,H,7.9,,21155,,12040,356,33551,,"H-Clearwater River, Up, H",BC,FRTH,TOMF,S_SEA,5,1
1,3,1989,1990,19900705,19900705,7,S,H,6.3,,31163,,2400,,33563,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1988,1989,19890814,19890814,8,S,H,32.89,,27241,521,5508,298,33568,,SALMON R HATCHERY,OR,NOOR,SIYA,NorCA_OR,2,3
1,1,1999,2000,20001013,20001013,10,S,H,81.73,,32085,1485,,,33570,,COLE RIVERS HATCHERY,OR,SOOR,ROGU,NorCA_OR,2,1
1,1,1986,1988,19880418,19880420,4,S,H,49.9,,25722,,722,7129,33573,UMATILLA R,BONNEVILLE HATCHERY,OR,CECR,UMAT,CR,3,1
1,1,1978,1980,19800427,19800427,4,S,H,,,32847,,740,,33587,COL R @ RM 134,LEAVENWORTH HATCHERY,WA,LOCR,SAWA,CR,3,1
1,1,1989,1991,19910326,19910326,3,S,H,43.24,,26039,,250,7303,33592,MEACHAM CR (UMATILLA,BONNEVILLE HATCHERY,OR,CECR,UMAT,CR,3,1
1,1,1984,1985,19850409,19850413,4,S,H,5,,32962,,678,,33640,,H-Spius Creek H,BC,FRTH,TOMM,S_SEA,5,1
1,3,1987,1988,19880422,19880422,4,G,H,1.77,,30028,,1317,2296,33641,,MAKAH NFH ON TSOO-YESS R,WA,NWC,,WA,4,3
1,7,1993,1993,19931202,19931202,12,G,H,20.63,,33668,,,,33668,MOK R GEORGIANNA SLOUGH,COLEMAN NFH,CA,SJOA,MOKE,CenCa,1,9
1,1,1978,1980,19800427,19800427,4,S,H,,,32929,,741,,33670,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,7,1995,1996,19960110,19960110,1,S,H,33.74,,33670,,,,33670,MOK R GEORGIANNA SLOUGH,COLEMAN NFH,CA,SJOA,MOKE,CenCa,1,9
1,3,1986,1987,19870818,19870818,8,S,H,10.34,,33444,,230,,33674,,H-MacLean Bay Seapen,BC,GST,GSMN,S_SEA,5,3
1,2,1986,1987,198704,19870427,4,S,H,3.4,,25984,,7504,207,33695,,H-Quesnel River H,BC,FRTH,UPFR,S_SEA,5,2
1,1,1978,1980,19800424,19800424,4,S,H,,,32960,,742,,33702,COL R @ RM 134,LEAVENWORTH HATCHERY,WA,LOCR,SAWA,CR,3,1
1,8,1996,1997,19970529,19970529,5,S,H,6.55,,31382,134,2218,,33734,UMATILLA R,UMATILLA HATCHERY,OR,CECR,UMAT,CR,3,9
1,1,1989,1990,199007,19900704,7,S,H,3.8,,25042,,8642,63,33747,,H-Birkenhead River H,BC,FRTH,LWFR,S_SEA,5,1
1,3,1980,1982,198204,19820414,4,Y,H,41.3,,31575,,2177,,33752,,H-Capilano River H,BC,GST,GSMN,S_SEA,5,3
1,3,1988,1989,19890814,19890814,8,S,H,32.89,,29325,1237,1965,1237,33764,,SALMON R HATCHERY,OR,NOOR,SIYA,NorCA_OR,2,3
1,2,1982,1983,19830407,19830407,4,G,H,2.51,,33444,,338,,33782,,HARVEY CR HATCHERY,WA,NPS,STIL,S_SEA,5,2
1,2,2004,2005,20050524,20050525,5,F,H,2.5,,29762,,4022,,33784,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,1,1983,1985,19850415,19850415,4,S,H,25.36,,25254,,7495,1052,33801,WIND R       29.0023,CARSON NFH,WA,CECR,WIND,CR,3,1
1,2,1987,1988,198805,19880510,5,F,H,2.88,,25262,,8351,204,33817,,H-Deep Creek/ SKNA H,BC,NASK,SKNA,WCVI_BC,6,2
1,3,2012,2013,20130515,20130517,5,S,H,6,,25164,,8666,,33830,,H-Cowichan River H,BC,GST,GSVI,S_SEA,5,3
1,1,1978,1980,19800501,19800501,5,S,H,,,33065,,774,,33839,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,3,1988,1989,19890814,19890814,8,S,H,32.89,,28922,455,4175,304,33856,,SALMON R HATCHERY,OR,NOOR,SIYA,NorCA_OR,2,3
1,2,1986,1987,198704,19870424,4,S,H,3.9,,26670,,7080,110,33860,,H-Quesnel River H,BC,FRTH,UPFR,S_SEA,5,2
1,2,1986,1987,198704,19870424,4,S,H,3.9,,26767,,7106,,33873,,H-Quesnel River H,BC,FRTH,UPFR,S_SEA,5,2
1,1,1988,1989,19890823,19890823,8,S,H,15.39,,33418,474,,,33892,WILLAMETTE R M FK-1,WILLAMETTE HATCHERY,OR,LOCR,WILL,CR,3,1
1,1,1986,1988,19880420,19880420,4,S,H,28.35,,33919,,,,33919,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,1,1988,1990,19900404,19900404,4,S,H,28.9,,24801,,8144,980,33925,DWORSHAK NAT. HATCH,DWORSHAK NAT. HATCH,ID,SNAK,CLEA,CR,3,1
1,1,1993,1994,19941109,19941109,11,S,H,48.98,,33338,,440,147,33925,WILLAMETTE R-1,MCKENZIE HATCHERY,OR,LOCR,WILL,CR,3,1
1,1,1989,1991,19910404,19910404,4,S,H,21.1,,33145,,783,,33928,DWORSHAK NAT. HATCH,DWORSHAK NAT. HATCH,ID,SNAK,CLEA,CR,3,1
1,3,1989,1990,19900801,19900801,8,S,H,8.6,,29790,,4152,,33942,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1989,1990,19900803,19900803,8,S,H,10.1,,29791,,4152,,33943,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,8,1996,1997,19970529,19970529,5,S,H,6.47,,33640,,309,,33949,UMATILLA R,UMATILLA HATCHERY,OR,CECR,UMAT,CR,3,9
1,3,1989,1990,19900802,19900802,8,S,H,10.1,,29817,,4156,,33973,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1989,1990,19900731,19900731,7,S,H,8.2,,29821,,4157,,33978,N BONNEVILLE BYPASS,BONNEVILLE HATCHERY,WA,LOCR,SAWA,CR,3,3
1,3,1990,1991,19910521,19910522,5,S,H,6.4,,26533,,7462,,33995,,H-Cowichan River H,BC,GST,GSVI,S_SEA,5,3
1,8,1996,1997,19970529,19970529,5,S,H,6.18,,33273,,722,,33995,UMATILLA R,UMATILLA HATCHERY,OR,CECR,UMAT,CR,3,9
1,1,1980,1981,198105,19810506,5,S,H,6,,34000,,,,34000,,H-Kitimat River H,BC,,,WCVI_BC,6,1
1,3,1981,1982,19820624,19820624,6,G,H,2.27,,34000,,,,34000,,HOOPA,CA,KLTR,TRIN,NorCA_OR,2,3
1,1,1985,1986,19860707,19860707,7,S,H,9.7,,7212,,26295,493,34000,,DEER MOUNTAIN,AK,SEAK,SESW,SEAK,7,1
1,1,1985,1986,19860807,19860807,8,S,H,23.7,,19083,,13997,920,34000,,DEER MOUNTAIN,AK,SEAK,SESE,SEAK,7,1
1,2,1986,1987,198704,19870424,4,S,H,3.9,,26715,,7092,216,34023,,H-Quesnel River H,BC,FRTH,UPFR,S_SEA,5,2
