species,run,first_release_date,last_release_date,year,mon1,mon2,day1,day2,total,len_num,wt_len,release_stage,avg_length,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,release_location_name,release_location_state,areaName,area
1,1,198605,19860520,1986,5,5,,20,67369,0,0,S,,5000,26651,,,0,30394,5000,324,R-Hirsch Cr,BC,Bccoast,6
1,1,198605,19860520,1986,5,5,,20,66888,0,0,S,,5000,26428,,,0,30139,5000,321,R-Hirsch Cr,BC,Bccoast,6
1,1,19860505,19860506,1986,5,5,5,6,137577,0,0,S,,5000,25305,,,0,101381,5000,891,R-Kildala R,BC,Bccoast,6
1,1,19860505,19860506,1986,5,5,5,6,137836,0,0,S,,5000,25356,,,0,101587,5000,893,R-Kildala R,BC,Bccoast,6
1,2,198606,19860605,1986,6,6,,5,36111,0,0,S,,5000,25611,,,5000,500,,,R-Atnarko R Low,BC,Bccoast,6
1,2,198606,19860606,1986,6,6,,6,35886,0,0,S,,5000,25373,,,5000,513,,,R-Atnarko R Up,BC,Bccoast,6
1,2,198606,19860605,1986,6,6,,5,36356,0,0,S,,5000,26283,,,5000,73,,,R-Atnarko R Low,BC,Bccoast,6
1,2,198606,19860606,1986,6,6,,6,37411,0,0,S,,5000,27350,,,5000,61,,,R-Atnarko R Up,BC,Bccoast,6
1,2,198605,19860502,1986,5,5,,2,54446,0,0,F,,5000,44183,,,5000,177,0,86,R-Kitsumkalum R,BC,Bccoast,6
1,2,198605,19860505,1986,5,5,,5,52500,0,0,F,,5000,42264,,,5000,170,0,66,R-Kitsumkalum R,BC,Bccoast,6
1,2,198606,19860602,1986,6,6,,2,57422,0,0,F,,5000,43916,,,0,3330,5000,176,R-Kitsumkalum R,BC,Bccoast,6
1,2,19860602,19860603,1986,6,6,2,3,57571,0,0,F,,5000,43892,,,0,3503,5000,176,R-Kitsumkalum R,BC,Bccoast,6
1,2,19860618,19860619,1986,6,6,18,19,131481,0,0,F,,5000,76145,,,0,42981,5000,2355,R-Wannock R,BC,Bccoast,6
1,2,198606,19860605,1986,6,6,,5,437725,0,0,S,,5000,25869,,,0,401662,5000,194,R-Atnarko R Low,BC,Bccoast,6
1,2,198606,19860606,1986,6,6,,6,445616,0,0,S,,5000,26922,,,0,408525,5000,169,R-Atnarko R Up,BC,Bccoast,6
1,2,198606,19860605,1986,6,6,,5,443665,0,0,S,,5000,26187,,,0,407240,5000,238,R-Atnarko R Low,BC,Bccoast,6
1,2,198606,19860606,1986,6,6,,6,416255,0,0,S,,5000,24807,,,0,380990,5000,458,R-Atnarko R Up,BC,Bccoast,6
1,1,19860923,19861002,1986,9,10,23,2,33858,0,0,F,,5000,27111,,,0,1747,,,R-Hadenschild Cr,BC,Bccoast,6
1,1,19860923,19861002,1986,9,10,23,2,32431,0,0,F,,5000,27431,,,,,,,R-Hadenschild Cr,BC,Bccoast,6
1,2,19870415,19870430,1987,4,4,15,30,46653,0,0,Y,,5000,31388,,,0,10265,,,R-Babine R,BC,Bccoast,6
1,1,19870423,19870501,1987,4,5,23,1,26721,0,0,Y,,5000,21571,,,0,150,,,R-Bulkley R Up,BC,Bccoast,6
1,2,19870415,19870422,1987,4,4,15,22,24798,0,0,Y,,5000,16324,,,0,3474,,,R-Erlandsen Cr,BC,Bccoast,6
1,3,198706,19870615,1987,6,6,,15,32452,0,0,S,,5000,21007,,,0,1312,5000,133,R-Pallant Cr,BC,Bccoast,6
1,3,198706,19870615,1987,6,6,,15,30725,0,0,S,,5000,19400,,,0,1212,5000,113,R-Pallant Cr,BC,Bccoast,6
1,1,19870917,19870919,1987,9,9,17,19,30609,0,0,F,,5000,20148,,,5000,307,0,154,R-Hadenschild Cr,BC,Bccoast,6
1,2,19871014,19871016,1987,10,10,14,16,30425,0,0,F,,5000,21065,,,0,4360,,,R-Erlandsen Cr,BC,Bccoast,6
1,1,19870513,19870514,1987,5,5,13,14,643396,0,0,S,,5000,26889,,,0,611507,,,R-Kitimat R Low,BC,Bccoast,6
1,1,19870510,19870511,1987,5,5,10,11,662831,0,0,S,,5000,26078,,,0,626486,5000,267,R-Kitimat R Low,BC,Bccoast,6
1,1,19870507,19870508,1987,5,5,7,8,674755,0,0,S,,5000,25817,,,0,638753,5000,185,R-Kitimat R Low,BC,Bccoast,6
1,1,198704,19870421,1987,4,4,,21,61650,0,0,S,,5000,26490,,,0,25000,5000,160,R-Hirsch Cr,BC,Bccoast,6
1,1,198704,19870430,1987,4,4,,30,61553,0,0,S,,5000,26390,,,0,24950,5000,213,R-Hirsch Cr,BC,Bccoast,6
1,1,198705,19870511,1987,5,5,,11,138256,0,0,S,,5000,26198,,,0,102005,5000,53,R-Hirsch Cr,BC,Bccoast,6
1,2,198706,19870604,1987,6,6,,4,31188,0,0,S,,5000,26188,,,,,,,R-Atnarko R Up,BC,Bccoast,6
1,2,198706,19870604,1987,6,6,,4,36254,0,0,S,,5000,25920,,,5000,334,,,R-Atnarko R Low,BC,Bccoast,6
1,2,198706,19870605,1987,6,6,,5,36389,0,0,S,,5000,25682,,,5000,707,,,R-Atnarko R Up,BC,Bccoast,6
1,2,198706,19870605,1987,6,6,,5,37051,0,0,S,,5000,26631,,,5000,420,,,R-Atnarko R Low,BC,Bccoast,6
1,2,198706,19870604,1987,6,6,,4,441784,0,0,S,,5000,26325,,,0,404796,5000,663,R-Atnarko R Up,BC,Bccoast,6
1,2,198706,19870604,1987,6,6,,4,387282,0,0,S,,5000,25926,,,0,350675,5000,681,R-Atnarko R Low,BC,Bccoast,6
1,2,19870605,19870606,1987,6,6,5,6,437359,0,0,S,,5000,26046,,,0,400505,5000,808,R-Atnarko R Up,BC,Bccoast,6
1,2,19870605,19870606,1987,6,6,5,6,483029,0,0,S,,5000,26288,,,0,446313,5000,428,R-Atnarko R Low,BC,Bccoast,6
1,2,198705,19870505,1987,5,5,,5,35230,0,0,F,,5000,24827,,,5000,403,,,R-Kitsumkalum R,BC,Bccoast,6
1,2,198705,19870505,1987,5,5,,5,39968,0,0,F,,5000,25221,,,0,4569,5000,178,R-Kitsumkalum R,BC,Bccoast,6
1,2,198705,19870505,1987,5,5,,5,31784,0,0,F,,5000,26784,,,,,,,R-Kitsumkalum R,BC,Bccoast,6
1,2,198705,19870505,1987,5,5,,5,36891,0,0,F,,5000,26783,,,5000,108,,,R-Kitsumkalum R,BC,Bccoast,6
1,2,198705,19870505,1987,5,5,,5,39715,0,0,F,,5000,26581,,,0,3000,5000,134,R-Kitsumkalum R,BC,Bccoast,6
1,1,19870504,19870506,1987,5,5,4,6,160623,0,0,S,,5000,27031,,,0,123456,5000,136,R-Kildala R,BC,Bccoast,6
1,1,19870504,19870506,1987,5,5,4,6,159997,0,0,S,,5000,26407,,,0,123457,5000,133,R-Kildala R,BC,Bccoast,6
1,1,19870917,19870919,1987,9,9,17,19,22402,0,0,F,,5000,12303,,,5000,99,,,R-Hadenschild Cr,BC,Bccoast,6
1,2,19870602,19870604,1987,6,6,2,4,36384,0,0,F,,5000,25364,,,5000,1020,,,R-Wannock Est,BC,Bccoast,6
1,2,19870602,19870604,1987,6,6,2,4,38511,0,0,F,,5000,25089,,,0,1770,5000,1652,R-Wannock Est,BC,Bccoast,6
1,1,19880516,19880610,1988,5,6,16,10,13124,0,0,Y,,5000,8119,,,0,5,,,R-Kincolith R,BC,Bccoast,6
1,1,19880516,19880610,1988,5,6,16,10,13207,0,0,Y,,5000,8201,,,0,6,,,R-Kincolith R,BC,Bccoast,6
1,1,19880516,19880610,1988,5,6,16,10,13446,0,0,Y,,5000,8440,,,0,6,,,R-Kincolith R,BC,Bccoast,6
1,1,19880516,19880610,1988,5,6,16,10,13328,0,0,Y,,5000,8322,,,0,6,,,R-Kincolith R,BC,Bccoast,6
1,1,19890421,19890501,1989,4,5,21,1,15621,0,0,Y,,5000,10621,,,,,,,R-Bulkley R Up,BC,Bccoast,6
1,1,19880412,19880427,1988,4,4,12,27,20671,0,0,Y,,5000,10564,,,5000,107,,,R-Bulkley R Up,BC,Bccoast,6
1,1,19880412,19880427,1988,4,4,12,27,20684,0,0,Y,,5000,10577,,,5000,107,,,R-Bulkley R Up,BC,Bccoast,6
1,1,19880412,19880427,1988,4,4,12,27,20418,0,0,Y,,5000,10314,,,5000,104,,,R-Bulkley R Up,BC,Bccoast,6
1,1,19890421,19890501,1989,4,5,21,1,15624,0,0,Y,,5000,10624,,,,,,,R-Bulkley R Up,BC,Bccoast,6
1,2,19880827,19880905,1988,8,9,27,5,24572,0,0,F,,5000,10461,,,0,9111,,,R-Yakoun R,BC,Bccoast,6
1,2,19880827,19880905,1988,8,9,27,5,24816,0,0,F,,5000,10705,,,0,9111,,,R-Yakoun R,BC,Bccoast,6
1,2,19880827,19880905,1988,8,9,27,5,24137,0,0,F,,5000,10026,,,0,9111,,,R-Yakoun R,BC,Bccoast,6
1,1,19890421,19890501,1989,4,5,21,1,15455,0,0,Y,,5000,10455,,,,,,,R-Bulkley R Up,BC,Bccoast,6
1,2,19890502,19890503,1989,5,5,2,3,24534,0,0,Y,,5000,10735,,,0,3691,5000,108,R-Erlandsen Cr,BC,Bccoast,6
1,2,19890502,19890503,1989,5,5,2,3,23503,0,0,Y,,5000,9714,,,0,3691,5000,98,R-Erlandsen Cr,BC,Bccoast,6
1,1,19891003,19891004,1989,10,10,3,4,25115,0,0,F,,5000,20115,,,,,,,R-Cedar R,BC,Bccoast,6
1,1,19891003,19891004,1989,10,10,3,4,24624,0,0,F,,5000,19624,,,,,,,R-Cedar R,BC,Bccoast,6
1,1,19900410,19900412,1990,4,4,10,12,29361,0,0,Y,,5000,18877,,,5000,484,,,R-Sterling Cr,BC,Bccoast,6
1,1,19900410,19900412,1990,4,4,10,12,29503,0,0,Y,,5000,19405,,,5000,98,,,R-Sterling Cr,BC,Bccoast,6
1,1,19900410,19900412,1990,4,4,10,12,24585,0,0,Y,,5000,19585,,,,,,,R-Sterling Cr,BC,Bccoast,6
1,1,198809,19880920,1988,9,9,,20,35942,0,0,F,,5000,19699,,,0,6092,5000,151,R-Hadenschild Cr,BC,Bccoast,6
1,1,198809,19880920,1988,9,9,,20,35420,0,0,F,,5000,19181,,,0,6092,5000,147,R-Hadenschild Cr,BC,Bccoast,6
1,2,19870903,19880422,1987,9,4,3,22,31594,0,0,Y,,5000,26594,,,,,,,R-Babine R,BC,Bccoast,6
1,2,19870903,19880422,1987,9,4,3,22,30660,0,0,Y,,5000,25660,,,,,,,R-Babine R,BC,Bccoast,6
1,2,19870903,19880422,1987,9,4,3,22,31490,0,0,Y,,5000,26490,,,,,,,R-Babine R,BC,Bccoast,6
1,2,19870903,19871103,1987,9,11,3,3,37329,0,0,F,,5000,31829,,,0,500,,,R-Babine R,BC,Bccoast,6
1,2,198805,19880510,1988,5,5,,10,37154,0,0,F,,5000,27021,,,5000,133,,,R-Lean-To Cr,BC,Bccoast,6
1,2,198805,19880510,1988,5,5,,10,37030,0,0,F,,5000,26570,,,5000,460,,,R-Kitsum Bel Canyon,BC,Bccoast,6
1,2,198805,19880510,1988,5,5,,10,43817,0,0,F,,5000,25262,,,0,8351,5000,204,R-Lean-To Cr,BC,Bccoast,6
1,2,198805,19880510,1988,5,5,,10,36785,0,0,F,,5000,26423,,,5000,362,,,R-Kitsum Bel Canyon,BC,Bccoast,6
1,2,198904,19890423,1989,4,4,,23,29132,0,0,Y,,5000,24132,,,,,,,R-Babine R,BC,Bccoast,6
1,2,198805,19880511,1988,5,5,,11,47516,0,0,F,,5000,27522,,,0,14994,,,R-Kitsum Bel Canyon,BC,Bccoast,6
1,2,198805,19880511,1988,5,5,,11,47468,0,0,F,,5000,27475,,,0,14993,,,R-Kitsum Bel Canyon,BC,Bccoast,6
1,1,198805,19880503,1988,5,5,,3,52561,52561,4310002,S,82,5000,24516,,,0,15411,5000,2634,R-Dala R,BC,Bccoast,6
1,1,19880502,19880503,1988,5,5,2,3,305985,305985,29068575,S,95,5000,26614,,,0,268463,5000,908,R-Kildala R,BC,Bccoast,6
1,1,19880425,19880426,1988,4,4,25,26,625029,625029,58127697,S,93,5000,25755,,,0,588089,5000,1185,R-Kitimat R Low,BC,Bccoast,6
1,1,19880504,19880506,1988,5,5,4,6,639077,639077,61990469,S,97,5000,26262,,,0,602197,5000,618,R-Kitimat R Low,BC,Bccoast,6
1,1,19880509,19880510,1988,5,5,9,10,618883,618883,56318353,S,91,5000,25474,,,0,582863,5000,546,R-Kitimat R Low,BC,Bccoast,6
1,1,198804,19880427,1988,4,4,,27,60859,60859,4990438,S,82,5000,23985,,,0,24985,5000,1889,R-Hirsch Cr,BC,Bccoast,6
1,1,198805,19880504,1988,5,5,,4,61281,61281,5208885,S,85,5000,25541,,,0,24923,5000,817,R-Hirsch Cr,BC,Bccoast,6
1,1,198805,19880510,1988,5,5,,10,101323,101323,9321716,S,92,5000,26194,,,0,64864,5000,265,R-Hirsch Cr,BC,Bccoast,6
1,2,19880912,19880915,1988,9,9,12,15,16500,0,0,F,,5000,10750,,,0,750,,,R-Kispiox R,BC,Bccoast,6
1,2,19880912,19880915,1988,9,9,12,15,16447,0,0,F,,5000,10697,,,0,750,,,R-Kispiox R,BC,Bccoast,6
1,1,19890515,19890607,1989,5,6,15,7,20361,0,0,Y,,5000,8900,,,0,1371,5000,90,R-Kincolith R,BC,Bccoast,6
1,1,19890515,19890607,1989,5,6,15,7,20532,0,0,Y,,5000,9069,,,0,1371,5000,92,R-Kincolith R,BC,Bccoast,6
1,1,19890515,19890607,1989,5,6,15,7,20497,0,0,Y,,5000,9035,,,0,1371,5000,91,R-Kincolith R,BC,Bccoast,6
1,1,19890515,19890607,1989,5,6,15,7,20504,0,0,Y,,5000,9042,,,0,1371,5000,91,R-Kincolith R,BC,Bccoast,6
1,1,19890515,19890607,1989,5,6,15,7,20412,0,0,Y,,5000,8951,,,0,1371,5000,90,R-Kincolith R,BC,Bccoast,6
1,1,19900607,19900629,1990,6,6,7,29,14847,0,0,Y,,5000,9788,,,0,59,,,R-Kincolith R,BC,Bccoast,6
1,1,198809,19880920,1988,9,9,,20,32614,0,0,F,,5000,16396,,,0,6092,5000,126,R-Hadenschild Cr,BC,Bccoast,6
1,1,198809,19880920,1988,9,9,,20,32386,0,0,F,,5000,16171,,,0,6091,5000,124,R-Hadenschild Cr,BC,Bccoast,6
1,1,19890509,19890516,1989,5,5,9,16,1610263,1610263,154585248,S,96,5000,52828,,,0,1546933,5000,502,R-Kitimat R Low,BC,Bccoast,6
1,3,198806,19880611,1988,6,6,,11,53345,53345,3787495,S,71,5000,26735,,,0,16503,5000,107,R-Deer Bay,BC,Bccoast,6
1,3,198806,19880609,1988,6,6,,9,45773,45773,3158337,S,69,5000,26722,,,0,14051,,,R-Pallant Cr,BC,Bccoast,6
1,2,19880607,19880608,1988,6,6,7,8,861581,861581,65480156,S,76,5000,25118,,,0,825416,5000,1047,R-Atnarko R Low,BC,Bccoast,6
1,2,19880607,19880608,1988,6,6,7,8,62427,0,0,S,,5000,26259,,,0,25632,5000,536,R-Atnarko R Low,BC,Bccoast,6
1,2,19880607,19880608,1988,6,6,7,8,64357,0,0,S,,5000,27288,,,0,25632,5000,1437,R-Atnarko R Low,BC,Bccoast,6
1,2,19880602,19880603,1988,6,6,2,3,113123,113123,6674257,F,59,5000,25534,,,0,77068,5000,521,R-Wannock R,BC,Bccoast,6
1,2,19880602,19880603,1988,6,6,2,3,112749,112749,6652191,F,59,5000,25309,,,0,76388,5000,1052,R-Wannock R,BC,Bccoast,6
1,1,19890503,19890511,1989,5,5,3,11,650313,650313,65031300,S,100,5000,25160,,,0,614980,5000,173,R-Kitimat R Up,BC,Bccoast,6
1,1,198905,19890501,1989,5,5,,1,78696,0,0,S,,5000,28706,,,0,44990,,,R-Hirsch Cr,BC,Bccoast,6
1,1,198905,19890510,1989,5,5,,10,82205,82205,7151835,S,87,5000,27106,,,0,44965,5000,134,R-Hirsch Cr,BC,Bccoast,6
1,1,198905,19890516,1989,5,5,,16,81141,81141,7464972,S,92,5000,26812,,,0,44077,5000,252,R-Hirsch Cr,BC,Bccoast,6
1,1,198905,19890509,1989,5,5,,9,56944,0,0,S,,5000,27272,,,0,19584,5000,88,R-Dala R,BC,Bccoast,6
1,1,19890508,19890509,1989,5,5,8,9,273894,273894,25472142,S,93,5000,27306,,,0,236331,5000,257,R-Kildala R,BC,Bccoast,6
1,2,19880607,19880608,1988,6,6,7,8,1012158,1012158,74899692,S,74,5000,75514,,,0,919311,5000,7333,R-Atnarko R Up,BC,Bccoast,6
1,3,198906,19890613,1989,6,6,,13,72825,72825,5826000,S,80,5000,27330,,,0,34937,5000,558,R-Pallant Cr,BC,Bccoast,6
1,3,198906,19890606,1989,6,6,,6,69813,69813,5235975,S,75,5000,27920,,,0,36893,,,R-Pallant Cr,BC,Bccoast,6
1,2,19890605,19890606,1989,6,6,5,6,925395,925395,67553835,S,73,5000,27143,,,0,887777,5000,475,R-Atnarko R Low,BC,Bccoast,6
1,2,19890605,19890606,1989,6,6,5,6,60169,60169,4452506,S,74,5000,25595,,,0,23816,5000,758,R-Atnarko R Low,BC,Bccoast,6
1,2,19890605,19890606,1989,6,6,5,6,59118,59118,4374732,S,74,5000,26470,,,0,21862,5000,786,R-Atnarko R Low,BC,Bccoast,6
1,2,19890605,19890606,1989,6,6,5,6,341697,341697,23235396,S,68,5000,27549,,,0,303856,5000,292,R-Atnarko R Up,BC,Bccoast,6
1,2,19890605,19890606,1989,6,6,5,6,340003,340003,24140213,S,71,5000,27406,,,0,302279,5000,318,R-Atnarko R Up,BC,Bccoast,6
1,2,19890605,19890606,1989,6,6,5,6,313971,313971,22291941,S,71,5000,25092,,,0,276756,5000,2123,R-Atnarko R Up,BC,Bccoast,6
1,2,19890707,19890707,1989,7,7,7,7,136659,0,0,S,,5000,26389,,,0,99649,5000,621,R-Rivers In,BC,Bccoast,6
1,2,19890707,19890707,1989,7,7,7,7,136364,0,0,S,,5000,26101,,,0,99649,5000,614,R-Rivers In,BC,Bccoast,6
1,2,198906,19890609,1989,6,6,,9,33238,33238,2426374,S,73,5000,22479,,,5000,718,0,41,R-Nusatsum R,BC,Bccoast,6
1,1,19900905,19900910,1990,9,9,5,10,29048,0,0,F,,5000,18858,,,5000,190,,,R-Cedar R,BC,Bccoast,6
1,2,19890425,19890427,1989,4,4,25,27,39322,0,0,F,,5000,27131,,,0,1917,5000,274,R-Kitsumkalum R,BC,Bccoast,6
1,2,19890425,19890427,1989,4,4,25,27,33992,0,0,F,,5000,27075,,,0,1917,,,R-Kitsumkalum R,BC,Bccoast,6
1,2,19890425,19890427,1989,4,4,25,27,38727,0,0,F,,5000,26543,,,0,1916,5000,268,R-Kitsumkalum R,BC,Bccoast,6
1,2,19890425,19890427,1989,4,4,25,27,36488,0,0,F,,5000,24080,,,0,1916,5000,492,R-Kitsumkalum R,BC,Bccoast,6
1,2,19890425,19890427,1989,4,4,25,27,33711,0,0,F,,5000,26794,,,0,1917,,,R-Kitsumkalum R,BC,Bccoast,6
1,2,19890425,19890427,1989,4,4,25,27,33766,0,0,F,,5000,26849,,,0,1917,,,R-Kitsumkalum R,BC,Bccoast,6
1,2,19890425,19890427,1989,4,4,25,27,38481,0,0,F,,5000,26299,,,0,1916,5000,266,R-Kitsumkalum R,BC,Bccoast,6
1,2,19910508,19910508,1991,5,5,8,8,19855,0,0,Y,,5000,9756,,,5000,99,,,R-Erlandsen Cr,BC,Bccoast,6
1,2,19910508,19910508,1991,5,5,8,8,19327,0,0,Y,,5000,9234,,,5000,93,,,R-Erlandsen Cr,BC,Bccoast,6
1,2,19910508,19910508,1991,5,5,8,8,20023,0,0,Y,,5000,9923,,,5000,100,,,R-Erlandsen Cr,BC,Bccoast,6
1,2,19900412,19900507,1990,4,5,12,7,14947,0,0,F,,5000,4554,,,0,5393,,,R-Kitsumkalum R,BC,Bccoast,6
1,2,19900412,19900507,1990,4,5,12,7,14946,0,0,F,,5000,4553,,,0,5393,,,R-Kitsumkalum R,BC,Bccoast,6
1,1,19900607,19900629,1990,6,6,7,29,15231,0,0,Y,,5000,10172,,,0,59,,,R-Kincolith R,BC,Bccoast,6
1,2,19900412,19900412,1990,4,4,12,12,31417,0,0,F,,5000,20560,,,5000,857,,,R-Neechanze R,BC,Bccoast,6
1,2,19900412,19900412,1990,4,4,12,12,30822,0,0,F,,5000,19110,,,5000,1662,0,50,R-Neechanze R,BC,Bccoast,6
1,1,19900905,19900910,1990,9,9,5,10,24014,0,0,F,,5000,19014,,,,,,,R-Cedar R,BC,Bccoast,6
1,1,19900607,19900629,1990,6,6,7,29,30512,0,0,Y,,5000,25453,,,0,59,,,R-Kincolith R,BC,Bccoast,6
1,1,19900607,19900629,1990,6,6,7,29,35324,0,0,Y,,5000,25139,,,5000,126,0,59,R-Kincolith R,BC,Bccoast,6
1,1,19900905,19900910,1990,9,9,5,10,23930,0,0,F,,5000,18930,,,,,,,R-Cedar R,BC,Bccoast,6
1,2,199005,19900510,1990,5,5,,10,29191,0,0,Y,,5000,24191,,,,,,,R-Babine R,BC,Bccoast,6
1,2,199005,19900510,1990,5,5,,10,29361,0,0,Y,,5000,24361,,,,,,,R-Babine R,BC,Bccoast,6
1,2,199005,19900510,1990,5,5,,10,29088,0,0,Y,,5000,24088,,,,,,,R-Babine R,BC,Bccoast,6
1,1,19900424,19900511,1990,4,5,24,11,44063,0,0,Y,,5000,26397,,,0,7399,5000,267,R-Bulkley R Up,BC,Bccoast,6
1,1,19900424,19900511,1990,4,5,24,11,39070,0,0,Y,,5000,26671,,,0,7399,,,R-Bulkley R Up,BC,Bccoast,6
1,1,19900424,19900511,1990,4,5,24,11,39039,0,0,Y,,5000,26640,,,0,7399,,,R-Bulkley R Up,BC,Bccoast,6
1,2,19930505,19930505,1993,5,5,5,5,46262,46262,4811248,Y,104,5000,20870,,,0,20392,,,R-Babine R Up,BC,Bccoast,6
1,1,20090512,20090515,2009,5,5,12,15,11014,11014,1013288,Y,92,5000,6014,,,,,,,R-Morice R,BC,Bccoast,6
1,1,20050412,20050414,2005,4,4,12,14,18074,18074,1771252,Y,98,5000,12183,,,1,890,,,R-Bulkley R Up,BC,Bccoast,6
1,1,20050412,20050414,2005,4,4,12,14,18071,18071,1770958,Y,98,5000,12180,,,1,890,,,R-Bulkley R Up,BC,Bccoast,6
1,2,20070501,20070504,2007,5,5,1,4,5225,0,0,Y,,5000,225,,,,,,,R-Kitsum Abv Canyon,BC,Bccoast,6
1,2,20070501,20070504,2007,5,5,1,4,5022,0,0,Y,,5000,22,,,,,,,R-Kitsum Bel Canyon,BC,Bccoast,6
1,2,20030421,20030424,2003,4,4,21,24,18487,0,0,Y,,5000,13487,,,,,,,R-Kitsum Abv Canyon,BC,Bccoast,6
1,2,20080606,20080606,2008,6,6,6,6,241213,0,0,S,,5000,22537,,,0,208216,5000,460,R-Atnarko R Low,BC,Bccoast,6
1,2,20080606,20080606,2008,6,6,6,6,318076,0,0,S,,5000,25053,,,0,282770,5000,253,R-Atnarko R Up,BC,Bccoast,6
1,2,20080606,20080606,2008,6,6,6,6,334171,0,0,S,,5000,26362,,,0,297543,5000,266,R-Atnarko R Up,BC,Bccoast,6
1,2,20080606,20080606,2008,6,6,6,6,288569,0,0,S,,5000,22654,,,0,255686,5000,229,R-Atnarko R Up,BC,Bccoast,6
1,2,20080521,20080522,2008,5,5,21,22,64716,0,0,F,,5000,54271,,,5000,273,0,172,R-Kitsum Bel Canyon,BC,Bccoast,6
1,2,20100526,20100526,2010,5,5,26,26,159186,0,0,Y,,5000,56665,,,0,91132,5000,1389,R-Atnarko R Low,BC,Bccoast,6
1,2,20130610,20130610,2013,6,6,10,10,38679,0,0,S,,5000,28105,,,5000,574,,,R-Wannock R,BC,Bccoast,6
1,2,20130610,20130610,2013,6,6,10,10,208889,0,0,S,,5000,25762,,,0,172801,5000,326,R-Wannock Est,BC,Bccoast,6
1,1,19920407,19920413,1992,4,4,7,13,29816,0,0,Y,,5000,23482,,,0,1334,,,R-Cedar R,BC,Bccoast,6
1,1,19920407,19920413,1992,4,4,7,13,35184,0,0,Y,,5000,23611,,,0,1334,5000,239,R-Cedar R,BC,Bccoast,6
1,1,19910912,19910912,1991,9,9,12,12,34768,0,0,F,,5000,24644,,,5000,124,,,R-Anweiler Cr,BC,Bccoast,6
1,1,19910912,19910912,1991,9,9,12,12,30232,0,0,F,,5000,25232,,,,,,,R-Anweiler Cr,BC,Bccoast,6
1,2,20090601,20090601,2009,6,6,1,1,208892,0,0,Y,,5000,54748,,,0,143404,5000,740,R-Atnarko R Low,BC,Bccoast,6
1,2,20090601,20090601,2009,6,6,1,1,209310,0,0,Y,,5000,57069,,,0,141470,5000,771,R-Atnarko R Up,BC,Bccoast,6
1,2,20100526,20100526,2010,5,5,26,26,154614,0,0,Y,,5000,54929,,,0,88339,5000,1346,R-Atnarko R Low,BC,Bccoast,6
1,1,20100505,20100514,2010,5,5,5,14,72422,72422,7024934,Y,97,5000,56399,,,0,5740,5000,283,R-Morice R,BC,Bccoast,6
1,2,199304,19930415,1993,4,4,,15,359401,359401,40252912,Y,112,5000,53468,,,0,290645,5000,5288,R-Atnarko R Low,BC,Bccoast,6
1,2,19920609,19920610,1992,6,6,9,10,1110899,1110899,91093718,S,82,5000,85114,,,0,1012853,5000,2932,R-Atnarko R Up,BC,Bccoast,6
1,1,19920501,19920504,1992,5,5,1,4,74547,74547,6709230,S,90,5000,27789,,,0,36346,5000,412,R-Hirsch Cr,BC,Bccoast,6
1,1,19920501,19920504,1992,5,5,1,4,75482,75482,6793380,S,90,5000,28352,,,0,37082,5000,48,R-Hirsch Cr,BC,Bccoast,6
1,1,19920501,19920504,1992,5,5,1,4,75763,75763,6818670,S,90,5000,28463,,,0,37228,5000,72,R-Hirsch Cr,BC,Bccoast,6
1,1,19920427,19920428,1992,4,4,27,28,129896,129896,11171056,S,86,5000,28254,,,0,96642,,,R-Kildala R,BC,Bccoast,6
1,1,19920427,19920428,1992,4,4,27,28,132371,132371,11383906,S,86,5000,28814,,,0,98557,,,R-Kildala R,BC,Bccoast,6
1,2,19920511,19920511,1992,5,5,11,11,50102,0,0,F,,5000,25157,,,0,14770,5000,175,R-Wannock R,BC,Bccoast,6
1,2,19920531,19920531,1992,5,5,31,31,68870,0,0,S,,5000,27832,,,0,36038,,,R-Rivers In,BC,Bccoast,6
1,2,19920531,19920531,1992,5,5,31,31,58236,0,0,S,,5000,19320,,,0,28888,5000,28,R-Rivers In,BC,Bccoast,6
1,2,19920611,19920611,1992,6,6,11,11,145339,0,0,S,,5000,26335,,,0,108726,5000,278,R-Rivers In,BC,Bccoast,6
1,2,19920611,19920611,1992,6,6,11,11,358721,0,0,S,,5000,12047,,,0,336469,5000,205,R-Rivers In,BC,Bccoast,6
1,2,20090610,20090610,2009,6,6,10,10,613351,0,0,S,,5000,48028,,,0,550861,5000,4462,R-Atnarko R Low,BC,Bccoast,6
1,2,20090610,20090610,2009,6,6,10,10,513927,0,0,S,,5000,53331,,,0,449263,5000,1333,R-Atnarko R Up,BC,Bccoast,6
1,1,19930414,19930422,1993,4,4,14,22,30964,30964,3034472,Y,98,5002,25962,,,,,,,R-Bulkley R Up,BC,Bccoast,6
1,1,19930414,19930422,1993,4,4,14,22,30880,30880,3026240,Y,98,5002,25878,,,,,,,R-Bulkley R Up,BC,Bccoast,6
1,1,199209,199209,1992,9,9,,,33114,0,0,F,,5000,26057,,,0,2057,,,R-Kincolith R,BC,Bccoast,6
1,1,199209,199209,1992,9,9,,,33273,0,0,F,,5000,26205,,,0,2068,,,R-Kincolith R,BC,Bccoast,6
